index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by
33062,404-4322712-0144357,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,487,BADI,MADHYA PRADESH,464665,IN,FALSE,Easy Ship
33067,408-5178812-0436362,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,0,KOZHIKODE,KERALA,673004,IN,FALSE,Easy Ship
33071,404-5814390-9258705,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,329,CHITTOOR,ANDHRA PRADESH,517002,IN,FALSE,Easy Ship
33072,407-5913566-5608361,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,442,"Kallur,khammam dist",TELANGANA,507209,IN,FALSE,Easy Ship
33075,171-8547981-6630726,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,759,HYDERABAD,TELANGANA,500072,IN,FALSE,Easy Ship
33076,407-8311406-2116343,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,549,JABALPUR,MADHYA PRADESH,482001,IN,FALSE,Easy Ship
33078,403-3614541-5598701,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,319,VIJAYAWADA,ANDHRA PRADESH,520003,IN,FALSE,Easy Ship
33079,404-6343488-8969111,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,680,SHAHJAHANPUR,UTTAR PRADESH,242001,IN,FALSE,Easy Ship
33086,407-7408385-6735521,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,487,NELLORE,ANDHRA PRADESH,524228,IN,FALSE,Easy Ship
33088,407-9764849-8353913,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,319,"anna Nagar west, chennai",TAMIL NADU,600040,IN,FALSE,Easy Ship
33089,407-9764849-8353913,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,333,"anna Nagar west, chennai",TAMIL NADU,600040,IN,FALSE,Easy Ship
33090,402-7762025-8916348,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1092,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE,Easy Ship
33098,406-1707014-1249135,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,690.48,BHOPAL,MADHYA PRADESH,462023,IN,FALSE,Easy Ship
33102,408-8422444-6945955,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,0,SHIMLA,HIMACHAL PRADESH,171009,IN,FALSE,Easy Ship
33105,405-3582179-3235517,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1126,INDORE,MADHYA PRADESH,452016,IN,FALSE,Easy Ship
33106,406-4346856-4819547,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,654,AHMEDABAD,Gujarat,380058,IN,FALSE,Easy Ship
33108,403-3433402-9595516,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,654,HYDERABAD,TELANGANA,500078,IN,FALSE,Easy Ship
33109,407-2252197-7465936,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,631,BENGALURU,KARNATAKA,560015,IN,FALSE,Easy Ship
33112,407-6742401-7084321,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,329,THANE,MAHARASHTRA,401107,IN,FALSE,Easy Ship
33119,407-0901504-2406745,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,368,KURNOOL,ANDHRA PRADESH,518002,IN,FALSE,Easy Ship
33120,403-0176494-4944365,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1099,BALLY,WEST BENGAL,711201,IN,FALSE,Easy Ship
33124,407-3293343-9533150,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,696,NALLUR KANNIYAKUMARI DISTRICT,TAMIL NADU,629165,IN,FALSE,Easy Ship
33126,407-1390938-2769921,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,597,GHAZIABAD,UTTAR PRADESH,201010,IN,FALSE,Easy Ship
33127,402-8819438-3932319,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,725,POTHIA,BIHAR,855107,IN,FALSE,Easy Ship
33132,406-4941088-2343522,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship
33133,406-4941088-2343522,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship
33145,171-7335997-7918722,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,788,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship
33146,171-6648982-0798749,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1126,DIGBOI,ASSAM,786171,IN,FALSE,Easy Ship
33148,402-9720670-2233169,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1186,KALLIYOOR,KERALA,695042,IN,FALSE,Easy Ship
33153,403-9107146-4775563,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,459,THIRUVANANTHAPURAM,KERALA,695564,IN,FALSE,Easy Ship
33154,406-9340243-5757138,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,631,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship
33155,406-9340243-5757138,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,801,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship
33156,406-9340243-5757138,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,680,NEW DELHI,DELHI,110014,IN,FALSE,Easy Ship
33158,405-4075478-0401156,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,475,MUMBAI,MAHARASHTRA,400064,IN,FALSE,Easy Ship
33162,406-2114105-7958754,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,725,Portblair,ANDAMAN & NICOBAR,744103,IN,FALSE,Easy Ship
33164,404-1116044-8297149,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,788,Mapusa,GOA,403507,IN,FALSE,Easy Ship
33165,405-1826037-6206769,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,2,INR,950,MUMBAI,MAHARASHTRA,400037,IN,FALSE,Easy Ship
33166,407-1635061-4573942,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,291,KOLHAPUR,MAHARASHTRA,416002,IN,FALSE,Easy Ship
33171,171-8492966-3951512,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,692,AHMEDABAD,Gujarat,382481,IN,FALSE,Easy Ship
33177,403-0861786-5948339,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1287,AYACODE,TAMIL NADU,629177,IN,FALSE,Easy Ship
33179,403-2568352-6625948,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1299,AHMEDABAD,Gujarat,382418,IN,FALSE,Easy Ship
33184,408-1430314-0597907,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,654,THANE,MAHARASHTRA,400706,IN,FALSE,Easy Ship
33187,171-2142405-6085910,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,771,NAVI MUMBAI,MAHARASHTRA,410209,IN,FALSE,Easy Ship
33191,402-3366307-6810719,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,721,DHARMADOM,KERALA,670661,IN,FALSE,Easy Ship
33197,408-5650408-5373914,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1112,RIICO INDUSTRIAL AREA NEEMRANA,RAJASTHAN,301705,IN,FALSE,Easy Ship
33199,405-8141855-6225919,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,375,BENGALURU,KARNATAKA,560100,IN,FALSE,Easy Ship
33202,171-1770307-9199500,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,725,MUMBAI,MAHARASHTRA,400092,IN,FALSE,Easy Ship
33213,408-8447307-7573113,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,788,DONGARGARH,CHHATTISGARH,491445,IN,FALSE,Easy Ship
33215,406-3537593-8722737,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,442,KOCH BIHAR,WEST BENGAL,736101,IN,FALSE,Easy Ship
33219,408-3193444-4668340,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,487,AMBARNATH,MAHARASHTRA,421501,IN,FALSE,Easy Ship
33221,171-4122508-5822731,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,922,FATEHPUR,RAJASTHAN,332301,IN,FALSE,Easy Ship
33224,403-9590970-3585154,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,788,BAHADURGARH,HARYANA,124507,IN,FALSE,Easy Ship
33228,171-6810466-3039552,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1523,THANE,MAHARASHTRA,400615,IN,TRUE,Easy Ship
33229,402-5003165-6788335,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,716,BENGALURU,KARNATAKA,560064,IN,FALSE,Easy Ship
33232,407-7896486-5930740,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,452.38,BALESHWAR,ODISHA,756001,IN,FALSE,Easy Ship
33233,405-1492777-5835512,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,613,Veraval,Gujarat,362265,IN,FALSE,Easy Ship
33237,407-7686513-2429123,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,788,New Delhi,DELHI,110041,IN,FALSE,Easy Ship
33238,407-7686513-2429123,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,458,New Delhi,DELHI,110041,IN,FALSE,Easy Ship
33240,402-6628443-5602714,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,375,NOIDA,UTTAR PRADESH,201304,IN,FALSE,Easy Ship
33241,407-5916244-8305115,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,518,KALYAN,MAHARASHTRA,421201,IN,FALSE,Easy Ship
33249,406-0688050-8167557,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,474,ADALAJ,Gujarat,382421,IN,FALSE,Easy Ship
33250,404-9081336-9557152,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,701.9,PUNE,MAHARASHTRA,411060,IN,FALSE,Easy Ship
33252,403-7427780-7491524,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,487,CHENNAI,TAMIL NADU,600100,IN,FALSE,Easy Ship
33258,171-2872384-1110704,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1338,KUNNATHUNAD,KERALA,682311,IN,FALSE,Easy Ship
33260,408-5087469-9245120,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,999,SURYAPET,TELANGANA,508213,IN,FALSE,Easy Ship
33262,171-3132467-5256361,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400098,IN,FALSE,Easy Ship
33268,404-9407061-4897941,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Socks,XXL,Shipped,1,INR,377,KANCHEEPURAM,TAMIL NADU,631501,IN,FALSE,Easy Ship
33276,405-6338175-9908329,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,788,MANGALORE,KARNATAKA,575001,IN,FALSE,Easy Ship
33282,171-3897230-0944345,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,3XL,Shipped,1,INR,518,kishanganj,BIHAR,855107,IN,FALSE,Easy Ship
33283,407-8998959-2981168,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399,MALKAPUR BULDANA DISTRICT,MAHARASHTRA,443101,IN,FALSE,Easy Ship
33285,402-5232514-7153920,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,999,PANIPAT REFINERY TOWNSHIP,HARYANA,132140,IN,FALSE,Easy Ship
33286,402-5495841-7881928,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,744,THONDI,TAMIL NADU,623409,IN,FALSE,Easy Ship
33289,405-8739704-2443559,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,788,GURUGRAM,HARYANA,122022,IN,FALSE,Easy Ship
33291,406-4039876-8637900,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,563,DIGRAS,MAHARASHTRA,445203,IN,FALSE,Easy Ship
33292,406-4039876-8637900,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,626,DIGRAS,MAHARASHTRA,445203,IN,FALSE,Easy Ship
33293,407-2858423-3325920,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,969,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship
33295,406-8301437-6125925,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,487,DIAMOND HARBOUR,WEST BENGAL,743331,IN,FALSE,Easy Ship
33296,408-4121205-5319568,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,725,THIRUVANANTHAPURAM,KERALA,695030,IN,FALSE,Easy Ship
33297,403-9786643-7573962,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1126,GORAKHPUR,UTTAR PRADESH,273010,IN,FALSE,Easy Ship
33302,403-1438073-4769101,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,721,delhi,DELHI,110045,IN,FALSE,Easy Ship
33304,171-9126698-2760343,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,582,MUMBAI,MAHARASHTRA,400064,IN,FALSE,Easy Ship
33309,406-5227490-3254721,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,362,BENGALURU,KARNATAKA,560076,IN,FALSE,Easy Ship
33316,406-4983882-6578743,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,344.76,BENGALURU,KARNATAKA,560076,IN,FALSE,Easy Ship
33318,402-8204265-4234741,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,680,Hyderabad,TELANGANA,500089,IN,FALSE,Easy Ship
33320,407-1772430-4111519,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,725,GUWAHATI,ASSAM,781009,IN,FALSE,Easy Ship
33329,403-8518320-7817143,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,845,HYDERABAD,TELANGANA,500015,IN,FALSE,Easy Ship
33335,407-4178953-9509950,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,499,MUMBAI,MAHARASHTRA,400094,IN,FALSE,Easy Ship
33339,404-5029426-4681909,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099,PITHORAGARH,UTTARAKHAND,262501,IN,FALSE,Easy Ship
33340,404-5029426-4681909,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1126,PITHORAGARH,UTTARAKHAND,262501,IN,FALSE,Easy Ship
33343,402-2421418-4136326,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,845,COIMBATORE,TAMIL NADU,641026,IN,FALSE,Easy Ship
33344,171-4006098-6176319,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,499,BENGALURU,KARNATAKA,560102,IN,FALSE,Easy Ship
33347,405-0893816-9309133,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,HYDERABAD,TELANGANA,500079,IN,FALSE,Easy Ship
33348,406-1784285-7023564,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,788,ALMORA,UTTARAKHAND,263676,IN,FALSE,Easy Ship
33351,407-9769660-2682744,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,574,ITANAGAR,ARUNACHAL PRADESH,791111,IN,FALSE,Easy Ship
33352,406-9302740-6397127,2022-04-10,Shipped - Returning to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1126,SINGRAULI,MADHYA PRADESH,486889,IN,FALSE,Easy Ship
33355,402-0755923-1422713,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,399,RAJAPALAYAM VIRUDHUNAGAR DISTRICT,TAMIL NADU,626117,IN,FALSE,Easy Ship
33356,406-0635155-1573120,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,318,NEW DELHI,DELHI,110064,IN,FALSE,Easy Ship
33357,406-0635155-1573120,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,382,NEW DELHI,DELHI,110064,IN,FALSE,Easy Ship
33360,408-5723597-5999539,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,788,JAMNAGAR,Gujarat,361006,IN,FALSE,Easy Ship
33361,408-0490339-4221145,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,0,MUMBAI,MAHARASHTRA,400101,IN,FALSE,Easy Ship
33362,407-0461909-5951511,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,690.48,JODHPUR,RAJASTHAN,342004,IN,FALSE,Easy Ship
33363,407-1558500-0296323,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,626,MUMBAI,MAHARASHTRA,400013,IN,FALSE,Easy Ship
33368,404-5804253-1370760,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,725,BENGALURU,KARNATAKA,560035,IN,FALSE,Easy Ship
33373,171-0793125-7643526,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,449,New Delhi,DELHI,110010,IN,FALSE,Easy Ship
33374,408-3526474-2481920,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,T-shirt,L,On the Way,0,INR,1005.36,FARIDABAD,HARYANA,121009,IN,FALSE,Easy Ship
33375,408-0299193-0639507,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,951.43,KOTTAYAM,KERALA,686652,IN,FALSE,Easy Ship
33380,408-8231229-5343558,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,368,MANGALURU,KARNATAKA,575028,IN,FALSE,Easy Ship
33385,405-1365663-5876336,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,475,GURUGRAM,HARYANA,122002,IN,FALSE,Easy Ship
33393,408-0066299-6267502,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,0,JALALPORE,Gujarat,396450,IN,FALSE,Easy Ship
33396,408-1677368-4413126,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,352,MUMBAI,MAHARASHTRA,400093,IN,FALSE,Easy Ship
33406,406-7773068-4950739,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,458,PETLAD,Gujarat,388450,IN,FALSE,Easy Ship
33409,404-6572108-4953161,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1126,BHUBANESWAR,ODISHA,751020,IN,FALSE,Easy Ship
33410,407-7854832-4251563,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,499,CHENNAI,TAMIL NADU,600078,IN,FALSE,Easy Ship
33411,403-1577845-3025919,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,459,BHUBANESWAR,ODISHA,751016,IN,FALSE,Easy Ship
33412,408-8395386-3203523,2022-04-10,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,680,NEW DELHI,DELHI,110063,IN,FALSE,Easy Ship
33415,402-8650621-7753968,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,899,BENGALURU,KARNATAKA,560068,IN,FALSE,Easy Ship
33416,404-3987684-3021114,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,939,MUMBAI,MAHARASHTRA,400018,IN,FALSE,Easy Ship
33417,407-6781163-0677952,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,452.38,BENGALURU,KARNATAKA,560098,IN,FALSE,Easy Ship
33418,406-6660352-7069969,2022-04-10,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,475.24,THRISSUR,KERALA,680002,IN,FALSE,Easy Ship
33419,403-7713096-2041151,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,791,GHAZIABAD,UTTAR PRADESH,201009,IN,FALSE,Easy Ship
33424,407-7906789-0956353,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,788,KANPUR,UTTAR PRADESH,208002,IN,FALSE,Easy Ship
33426,404-3683082-8059563,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1186,Pune,MAHARASHTRA,411027,IN,FALSE,Easy Ship
33437,402-3556954-1384336,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,NEW DELHI,DELHI,110015,IN,FALSE,Easy Ship
33440,404-5241796-2819546,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,429,Kozhikode,KERALA,673008,IN,FALSE,Easy Ship
33444,402-1701638-6598747,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,413,JAIPUR,RAJASTHAN,302029,IN,FALSE,Easy Ship
33449,407-1342623-0021107,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,459,PUNE,MAHARASHTRA,411028,IN,FALSE,Easy Ship
33450,405-8815724-5824301,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,474,COIMBATORE,TAMIL NADU,641002,IN,FALSE,Easy Ship
33451,408-0933515-1554728,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,0,JAMSHEDPUR,JHARKHAND,831009,IN,FALSE,Easy Ship
33461,402-6738785-2384308,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,357,PUNE,MAHARASHTRA,411006,IN,FALSE,Easy Ship
33464,408-9946700-0591535,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,744,Elavally,KERALA,680511,IN,FALSE,Easy Ship
33465,405-9298496-7577926,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1115,BENGALURU,KARNATAKA,560096,IN,FALSE,Easy Ship
33467,171-9614786-8352355,2022-04-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,362,HYDERABAD,TELANGANA,500032,IN,FALSE,Easy Ship
